stock_id,股票代號,股票名稱,股價,今日漲跌%,投信持有%,投信今日%,投信今日(張),5買%,10買%,20買%,5買N天,10買N天,20買N天,5賣N天,10賣N天,20賣N天,外資持有%,外資今日%,Q1-Q3EPS,1月-11月EPS,去年EPS,三率三升,月增率%,年增率%,累積年增率%,月增率遞增,年增率遞增,累積年增率遞增,累積年增率>20%,累積年增率>50%,累積年增率>100%,上月營收創新高,股票名稱.1,股票代號.1,1月-12月EPS(預估),1月EPS(預估),去年EPS(預估),sar趨勢向上,2021Q4三率三升,1-2月EPS(預估),去年Q1-Q3EPS,去年Q1-Q4EPS,1-3月EPS(預估),1-4月EPS(預估),Q1 EPS,EPS遞增季數,EPS遞減季數,2022Q1三率三升,主力今日%,主力5買%,主力10買%,主力20買%,去年累計同期EPS,去年整年EPS,營收遞增月數,營收創新高,營收月增率%,營收年增率%,營收累計年增率%,月增率遞增月數,年增率遞增月數,累計年增率遞增月數,營業利益成長率遞增季數,營業毛利成長率遞增季數,稅前淨利成長率遞增季數,產業,本益比(同產業rank),股價淨值比(同產業rank),殖利率(同產業rank)
2022-05-17,6582,申豐,97.6,0.21,0.01,0.0,1.0,0.0,0.0,0.01,1,1,5,0,0,0,17.28,0.02,,,,,,,,,,,,,,,申豐,6582,,,,,,,,,,2.45,1.24,-3.0,,,0.0,0.14,-0.45,-1.04,9.83,32.74,-1.0,,-42.07,-84.81,-72.8,-1.0,-1.0,-3.0,-3.0,-3.0,-3.0,,,,
2022-05-18,4931,新盛力,34.8,1.9,0.91,0.91,578.0,0.91,0.71,0.67,1,1,2,0,1,2,34.93,0.12,,,,,,,,,,,,,,,新盛力,4931,,,,v,,,,,,0.52,0.6,2.0,,,1.24,0.85,-2.42,-9.76,0.14,-0.63,-1.0,,-18.77,90.39,102.45,-1.0,-1.0,-1.0,2.0,2.0,2.0,,,,
2022-05-18,6679,鈺太,342.0,4.91,7.69,0.6,257.0,-0.12,-2.35,-3.72,1,1,3,3,8,15,11.39,-0.21,,,,,,,,,,,,,,,鈺太,6679,,,,v,,,,,,4.19,4.25,1.0,,,0.28,0.14,-0.57,-1.1,3.07,15.06,1.0,,8.35,7.15,8.79,2.0,1.0,-2.0,-3.0,-3.0,1.0,,,,
2022-05-18,3003,健和興,72.2,2.85,0.13,0.13,200.0,-0.27,-0.96,-1.25,1,1,3,3,6,9,4.38,-0.12,,,,,,,,,,,,,,,健和興,3003,,,,v,,,,,,1.36,1.59,3.0,,,-0.13,-0.46,-0.67,-0.72,1.2,4.98,-1.0,,-2.24,0.77,8.91,-1.0,-2.0,-2.0,-2.0,-2.0,-2.0,,,,
2022-05-18,6251,定穎,23.6,5.83,0.11,0.11,315.0,0.11,0.02,0.02,1,1,1,0,1,1,16.75,0.19,,,,,,,,,,,,,,,定穎,6251,,,,v,,,,,,0.39,0.6,1.0,,,0.68,0.74,-0.03,-2.3,0.06,1.7,-1.0,,-25.31,-6.46,9.56,-1.0,-1.0,-3.0,3.0,3.0,-1.0,,,,
2022-05-18,4551,智伸科,135.0,4.65,1.78,0.05,56.0,0.05,0.05,-0.01,1,1,3,0,0,4,52.96,0.04,,,,,,,,,,,,,,,智伸科,4551,,,,v,,,,,,3.88,2.82,1.0,,,0.09,0.09,0.03,-0.28,3.0,10.47,-1.0,,-2.89,2.7,3.18,-1.0,2.0,-3.0,1.0,-3.0,1.0,,,,
2022-05-19,6279,胡連,114.5,0.44,2.66,0.19,185.0,0.19,0.19,0.36,1,1,7,0,0,0,9.16,0.03,,,,,,,,,,,,,,,胡連,6279,,,,v,,,,,,2.62,2.07,-1.0,,,0.15,0.46,0.28,-0.21,2.25,7.91,2.0,,0.42,12.98,14.47,-1.0,1.0,-2.0,1.0,1.0,1.0,,,,
2022-05-19,6533,晶心科,346.0,2.22,0.28,0.17,84.0,0.17,0.17,0.01,1,1,1,0,0,3,24.67,0.14,,,,,,,,,,,,,,,晶心科,6533,,,,v,,,,,,0.67,2.46,1.0,,,0.3,0.21,0.12,-0.3,0.65,3.59,-1.0,,-59.88,-16.17,24.96,-1.0,-1.0,-1.0,-3.0,1.0,1.0,,,,
2022-05-19,8299,群聯,393.5,0.64,3.42,0.07,146.0,0.07,-0.35,-2.18,1,1,2,0,5,13,36.68,0.1,,,,,,,,,,,,,,,群聯,8299,,,,,,,,,,15.27,11.09,1.0,,,0.15,0.13,-0.98,-1.86,8.56,41.34,-1.0,,-7.49,15.93,27.97,-1.0,-2.0,-2.0,-1.0,-2.0,1.0,,,,
2022-05-19,6568,宏觀,164.0,2.18,0.05,0.05,14.0,0.05,0.05,0.05,1,1,1,0,0,0,7.73,0.22,,,,,,,,,,,,,,,宏觀,6568,,,,v,,,,,,2.57,0.67,-1.0,,,0.15,0.25,-0.09,0.47,1.58,5.65,3.0,,8.34,16.48,-0.47,-1.0,1.0,3.0,-1.0,1.0,-1.0,,,,
2022-05-19,9914,美利達,234.0,-3.9,1.95,0.02,74.0,0.0,-0.1,-0.08,1,1,4,1,3,5,41.2,-0.06,,,,,,,,,,,,,,,美利達,9914,,,,v,,,,,,4.24,4.04,-1.0,,,-0.03,0.02,-0.05,-0.09,3.86,15.55,-1.0,,-18.89,12.38,4.14,-1.0,2.0,2.0,1.0,1.0,-1.0,,,,
2022-05-19,3552,同致,157.0,1.62,0.04,0.0,2.0,-0.16,-0.16,-0.14,1,1,5,1,1,1,0.0,0.0,,,,,,,,,,,,,,,同致,3552,,,,v,,,,,,0.34,2.49,2.0,,,0.16,0.78,0.3,-0.28,2.08,5.44,-1.0,,-20.09,-3.48,5.75,-1.0,-1.0,-1.0,-1.0,2.0,2.0,,,,
2022-05-20,6435,大中,151.5,-0.33,0.61,0.61,205.0,0.61,0.61,0.53,1,1,1,0,0,1,4.01,-1.05,,,,,,,,,,,,,,,大中,6435,,,,v,,,,,,4.47,5.26,1.0,,,0.11,1.35,1.99,1.9,2.1,13.09,-1.0,,-4.55,30.14,32.53,-1.0,-1.0,-3.0,1.0,1.0,1.0,,,,
2022-05-20,6643,M31,307.0,3.37,0.16,0.16,50.0,0.16,0.16,0.16,1,1,1,0,0,0,9.2,0.03,,,,,,,,,,,,,,,M31,6643,,,,v,,,,,,3.6,1.28,-1.0,,,0.16,0.25,0.37,0.03,1.79,8.12,3.0,,10.74,34.7,20.81,3.0,1.0,1.0,-1.0,-1.0,-1.0,,,,
2022-05-20,8996,高力,54.8,3.2,0.88,0.12,111.0,0.12,0.12,0.17,1,1,3,0,0,0,3.74,-0.16,,,,,,,,,,,,,,,高力,8996,,,,,,,,,,0.63,0.52,1.0,,,0.23,0.23,0.09,0.07,0.2,1.67,-1.0,,-17.06,-8.43,1.98,-1.0,-1.0,-1.0,1.0,1.0,1.0,,,,
2022-05-20,3645,達邁,49.95,1.42,1.14,0.11,150.0,0.11,-0.71,-0.34,1,1,6,0,3,4,13.26,-0.46,,,,,,,,,,,,,,,達邁,3645,,,,,,,,,,0.92,0.92,1.0,,,-0.02,-0.43,-2.36,-1.61,0.69,2.32,-1.0,,-9.83,7.85,9.11,-1.0,-1.0,-1.0,1.0,1.0,1.0,,,,
2022-05-20,3483,力致,73.2,3.1,0.51,0.09,70.0,0.09,0.09,-0.06,1,1,1,0,0,2,0.0,0.0,,,,,,,,,,,,,,,力致,3483,,,,,,,,,,1.53,1.74,-1.0,,,0.08,0.23,0.03,-0.79,0.7,5.34,-1.0,,-34.3,-5.86,17.45,-1.0,-2.0,-1.0,3.0,-1.0,-1.0,,,,
2022-05-20,1533,車王電,62.6,9.82,0.08,0.08,79.0,0.08,0.08,0.08,1,1,1,0,0,0,5.81,-0.2,,,,,,,,,,,,,,,車王電,1533,,,,,,,,,,0.55,0.19,1.0,,,1.14,0.99,0.9,-1.57,0.08,0.88,-1.0,,-7.8,-7.16,20.53,-1.0,-3.0,-3.0,-3.0,2.0,1.0,,,,
2022-05-20,3406,玉晶光,360.5,0.84,1.98,0.06,63.0,0.01,-0.14,-0.33,1,1,3,1,5,11,26.81,-0.07,,,,,,,,,,,,,,,玉晶光,3406,,,,v,,,,,,6.7,2.9,-2.0,,,-0.06,-0.07,-0.41,-2.44,2.5,20.52,-1.0,,-26.3,35.07,32.74,-1.0,-1.0,3.0,1.0,1.0,1.0,,,,
2022-05-20,8086,宏捷科,87.8,-0.23,0.23,0.03,50.0,0.01,0.01,0.1,1,1,5,1,1,2,9.57,-0.04,,,,,,,,,,,,,,,宏捷科,8086,,,,v,,,,,,0.82,0.24,-2.0,,,-0.04,0.01,0.38,0.18,0.89,4.29,2.0,,2.67,-50.03,-44.58,3.0,1.0,-3.0,-2.0,-2.0,-1.0,,,,
2022-05-20,4994,傳奇,44.55,2.41,0.02,0.02,22.0,0.02,0.02,0.02,1,1,1,0,0,0,1.19,0.01,,,,,,,,,,,,,,,傳奇,4994,,,,,,,,,,0.47,0.49,1.0,,,0.01,-0.0,-0.05,-0.23,-0.01,1.23,1.0,,4.2,-27.26,-25.07,2.0,1.0,-3.0,1.0,-3.0,1.0,,,,
2022-05-20,6569,醫揚,100.5,-0.5,0.12,0.02,5.0,0.02,0.02,0.09,1,1,4,0,0,0,2.5,0.0,,,,,,,,,,,,,,,醫揚,6569,,,,,,,,,,3.26,1.39,-1.0,,,-0.01,-0.01,-0.02,-0.05,0.63,4.22,-1.0,,-25.66,73.81,57.84,-1.0,1.0,3.0,2.0,3.0,3.0,,,,
2022-05-23,2606,裕民,61.3,3.9,7.0,0.13,1068.0,-0.38,-0.81,0.19,1,1,10,4,9,9,10.39,0.09,,,,,,,,,,,,,,,裕民,2606,,,,,,,,,,1.02,1.0,-2.0,,,0.24,-0.37,-0.8,-2.04,0.41,5.79,-1.0,,-4.01,2.66,17.05,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,,,,
2022-05-23,3665,貿聯-KY,316.5,1.77,3.54,0.02,30.0,-0.11,-0.62,-0.46,1,1,6,3,8,10,46.67,0.05,,,,,,,,,,,,,,,貿聯-KY,3665,,,,v,,,,,,8.75,3.74,-2.0,,,0.0,0.02,-0.67,0.65,2.35,15.22,-1.0,,-1.26,86.0,88.79,-2.0,-2.0,-1.0,2.0,2.0,1.0,,,,
2022-05-23,6411,晶焱,143.0,-1.38,0.0,0.0,4.0,-0.17,-0.31,-0.98,1,1,3,1,2,6,13.08,0.19,,,,,,,,,,,,,,,晶焱,6411,,,,v,,,,,,2.85,2.23,-1.0,,,0.04,-1.98,-1.75,-3.42,2.25,10.32,2.0,,27.55,25.42,-2.89,3.0,1.0,1.0,-1.0,-1.0,-1.0,,,,
2022-05-24,3680,家登,228.5,-0.87,4.26,0.12,100.0,0.12,0.12,0.15,1,1,2,0,0,0,9.01,0.02,,,,,,,,,,,,,,,家登,3680,,,,v,,,,,,1.99,2.32,-1.0,,,0.1,0.55,0.53,0.34,0.36,4.03,-1.0,,-10.64,120.56,72.85,-1.0,3.0,3.0,-1.0,-1.0,-1.0,,,,
2022-05-24,8420,明揚,54.2,-5.74,0.1,0.1,50.0,0.1,0.1,0.1,1,1,1,0,0,0,2.05,0.11,,,,,,,,,,,,,,,明揚,8420,,,,,,,,,,1.36,1.75,3.0,,,0.02,-0.87,-0.34,0.28,0.43,4.64,2.0,v,7.31,45.3,37.82,-1.0,2.0,2.0,1.0,1.0,1.0,,,,
2022-05-25,8028,昇陽半導體,66.2,9.97,1.77,1.15,1621.0,1.15,1.15,1.32,1,1,2,0,0,0,22.01,0.07,,,,,,,,,,,,,,,昇陽半導體,8028,,,,v,,,,,,0.69,0.48,-1.0,,,4.81,9.84,11.55,11.59,0.17,1.68,2.0,,2.56,9.06,8.45,-1.0,-1.0,2.0,-3.0,-3.0,-2.0,,,,
2022-05-25,3406,玉晶光,370.5,4.37,1.75,0.07,81.0,-0.17,-0.31,-0.56,1,1,1,3,5,14,27.38,0.18,,,,,,,,,,,,,,,玉晶光,3406,,,,v,,,,,,6.7,2.9,-2.0,,,0.28,0.35,0.09,-1.43,2.5,20.52,-1.0,,-26.3,35.07,32.74,-1.0,-1.0,3.0,1.0,1.0,1.0,,,,
2022-05-25,2618,長榮航,33.55,5.01,2.62,0.0,84.0,-0.3,-1.01,-0.9,1,1,10,3,8,9,27.17,0.42,,,,,,,,,,,,,,,長榮航,2618,,,,v,,,,,,0.22,0.64,-1.0,,,0.59,0.68,0.13,-0.21,-0.45,1.31,2.0,,2.45,36.56,48.16,-1.0,-1.0,-3.0,-1.0,1.0,-1.0,,,,
2022-05-25,3167,大量,62.2,1.47,0.03,0.0,1.0,0.0,0.0,0.0,1,1,1,0,0,0,1.67,0.07,,,,,,,,,,,,,,,大量,3167,,,,v,,,,,,1.42,1.13,1.0,,,0.03,0.12,0.21,0.11,1.01,5.51,-1.0,,-14.15,-44.77,-28.74,-1.0,-2.0,-2.0,-2.0,-3.0,1.0,,,,
2022-05-26,8183,精星,62.4,4.35,3.65,0.85,1031.0,0.85,0.85,-0.48,1,1,2,0,0,4,2.06,-0.22,,,,,,,,,,,,,,,精星,8183,,,,v,,,,,,1.12,1.46,-1.0,,,0.84,1.61,1.3,-0.78,0.8,4.16,-1.0,,-35.35,18.32,37.85,-1.0,-2.0,-1.0,-3.0,-1.0,-3.0,,,,
2022-05-26,5243,乙盛-KY,62.9,1.13,0.3,0.3,500.0,0.3,0.3,0.3,1,1,1,0,0,0,52.83,-0.18,,,,,,,,,,,,,,,乙盛-KY,5243,,,,,,,,,,0.89,0.9,1.0,,,0.37,0.57,0.59,0.34,0.81,2.75,-1.0,,-29.31,-22.17,0.65,-1.0,-2.0,-1.0,2.0,2.0,-1.0,,,,
2022-05-26,4755,三福化,182.5,-2.41,0.84,0.06,65.0,0.06,0.06,0.09,1,1,3,0,0,0,31.28,-0.44,,,,,,,,,,,,,,,三福化,4755,,,,v,,,,,,2.5,3.24,3.0,,,-0.57,-0.58,-0.29,-0.14,1.0,6.69,-1.0,,-8.62,73.41,71.11,-1.0,2.0,1.0,3.0,3.0,3.0,,,,
2022-05-26,1565,精華,279.0,2.01,0.57,0.04,20.0,0.04,-0.26,-0.44,1,1,2,0,3,8,26.56,0.05,,,,,,,,,,,,,,,精華,1565,,,,v,,,,,,6.76,5.88,1.0,,,0.08,0.14,0.12,-0.2,4.5,18.8,-1.0,,-26.99,-7.24,0.62,-1.0,-1.0,-1.0,1.0,1.0,1.0,,,,
2022-05-26,6683,雍智科技,241.0,0.63,2.04,0.04,10.0,0.04,0.04,0.05,1,1,2,0,0,0,12.69,-0.03,,,,,,,,,,,,,,,雍智科技,6683,,,,v,,,,,,5.11,4.17,2.0,,,0.03,0.12,0.08,-0.0,4.06,15.5,-1.0,,-5.91,0.92,3.87,-1.0,1.0,-3.0,-1.0,-3.0,-1.0,,,,
2022-05-26,2636,台驊投控,124.5,0.81,0.05,0.03,50.0,0.03,0.03,0.04,1,1,2,0,0,0,11.79,0.23,,,,,,,,,,,,,,,台驊投控,2636,,,,v,,,,,,6.92,6.45,-1.0,,,0.54,0.88,1.09,0.86,3.16,30.03,-1.0,,-18.63,30.16,61.34,-1.0,-1.0,-1.0,-2.0,-2.0,-1.0,,,,
2022-05-26,6274,台燿,76.5,0.26,1.68,0.03,90.0,0.03,0.03,0.57,1,1,6,0,1,1,36.3,0.14,,,,,,,,,,,,,,,台燿,6274,,,,,,,,,,2.51,1.53,1.0,,,0.06,0.28,0.16,0.18,1.29,7.01,-1.0,,-5.47,-7.27,3.12,-1.0,-3.0,-3.0,-2.0,-2.0,-2.0,,,,
2022-05-26,2610,華航,25.9,-1.89,1.5,0.01,421.0,-0.16,-0.58,-0.79,1,1,7,4,9,12,16.01,0.01,,,,,,,,,,,,,,,華航,2610,,,,,,,,,,0.15,0.52,-1.0,,,-0.17,0.43,-0.1,-1.91,-0.19,1.67,-1.0,,-0.51,12.57,27.97,-1.0,-3.0,-3.0,1.0,1.0,-2.0,,,,
2022-05-26,6206,飛捷,74.8,-1.45,0.53,0.01,20.0,0.01,0.01,0.04,1,1,3,0,0,0,12.99,0.03,,,,,,,,,,,,,,,飛捷,6206,,,,v,,,,,,1.82,1.92,3.0,,,-0.01,-0.02,0.14,0.09,0.6,4.77,-1.0,,-4.66,19.55,51.33,-1.0,-2.0,-1.0,3.0,3.0,2.0,,,,
2022-05-26,1907,永豐餘,26.9,1.13,0.0,0.0,1.0,0.0,-0.01,-0.01,1,1,3,0,2,2,15.23,-0.0,,,,,,,,,,,,,,,永豐餘,1907,,,,,,,,,,0.63,0.15,-2.0,,,0.0,0.0,-0.03,-0.2,0.94,3.13,-1.0,,-14.92,-14.81,-9.02,-1.0,-1.0,-1.0,-3.0,-3.0,-3.0,,,,
2022-05-26,2014,中鴻,32.8,0.46,5.69,0.0,1.0,-0.38,-0.82,-2.3,1,1,3,2,7,12,5.68,-0.0,,,,,,,,,,,,,,,中鴻,2014,,,,v,,,,,,0.71,0.35,-3.0,,,-0.02,-0.07,-0.61,-2.68,1.18,4.42,2.0,v,20.88,46.94,23.33,-1.0,2.0,2.0,-2.0,-3.0,-3.0,,,,
2022-05-26,3056,總太,35.0,0.0,0.03,0.0,1.0,0.0,-0.0,-0.0,1,1,2,0,1,1,4.5,-0.03,,,,,,,,,,,,,,,總太,3056,,,,v,,,,,,0.02,-0.24,-2.0,,,0.0,-0.06,-0.06,-0.13,3.62,3.01,-1.0,,-29.45,-61.73,-99.37,-1.0,3.0,3.0,-2.0,-3.0,-2.0,,,,
2022-05-26,5469,瀚宇博,36.5,0.27,0.37,0.0,1.0,0.0,-0.0,0.01,1,1,4,0,1,1,11.35,-0.01,,,,,,,,,,,,,,,瀚宇博,5469,,,,v,,,,,,1.87,1.29,-2.0,,,0.01,0.03,0.26,-0.23,1.48,7.05,-1.0,,-21.59,-23.03,-6.86,-1.0,-2.0,-2.0,1.0,1.0,-2.0,,,,
2022-05-27,6477,安集,50.5,2.64,5.29,0.21,244.0,0.21,-2.34,-2.11,1,1,3,0,4,7,3.1,0.19,,,,,,,,,,,,,,,安集,6477,,,,,,,,,,1.35,0.19,-2.0,,,0.32,-0.04,-2.68,-3.55,0.09,1.16,2.0,,21.34,292.64,294.32,-1.0,1.0,-3.0,2.0,2.0,2.0,,,,
2022-05-27,6756,威鋒電子,314.5,6.25,0.18,0.18,121.0,0.18,0.18,-0.88,1,1,1,0,0,6,4.64,0.26,,,,,,,,,,,,,,,威鋒電子,6756,,,,v,,,,,,6.05,4.23,3.0,,,0.38,0.36,-0.88,-1.15,2.74,13.04,-1.0,,-3.73,26.45,33.3,-1.0,-2.0,-1.0,-2.0,-2.0,-2.0,,,,
2022-05-27,2376,技嘉,108.0,2.86,4.91,0.08,500.0,-0.4,-0.56,-0.87,1,1,3,4,7,11,19.39,0.31,,,,,,,,,,,,,,,技嘉,2376,,,,,,,,,,3.64,4.83,-1.0,,,0.32,-0.25,-0.66,-1.13,4.34,21.01,-1.0,,-19.73,-30.97,2.07,-1.0,-3.0,-3.0,-1.0,-3.0,-1.0,,,,
2022-05-27,3376,新日興,86.1,0.0,0.36,0.03,50.0,0.03,0.03,0.03,1,1,1,0,1,1,20.38,-0.04,,,,,,,,,,,,,,,新日興,3376,,,,v,,,,,,2.31,1.71,2.0,,,-0.03,0.05,-0.03,0.08,1.54,6.08,-1.0,,-17.31,-20.29,-8.83,-1.0,-1.0,-1.0,2.0,2.0,2.0,,,,
2022-05-27,3131,弘塑,291.0,1.57,6.1,0.03,10.0,0.01,0.01,0.01,1,1,1,1,1,1,2.31,-0.03,,,,,,,,,,,,,,,弘塑,3131,,,,,,,,,,6.77,5.9,-1.0,,,0.0,-0.01,-0.04,-0.21,4.85,23.47,-3.0,,-5.05,1.15,17.11,-1.0,-1.0,-3.0,-1.0,-1.0,-1.0,,,,
2022-05-27,3006,晶豪科,116.0,1.75,0.98,0.02,66.0,0.01,-0.09,-0.3,1,1,5,2,5,9,13.65,0.28,,,,,,,,,,,,,,,晶豪科,3006,,,,,,,,,,2.82,3.41,-2.0,,,0.3,-0.49,-1.36,-2.73,2.3,17.76,-1.0,,-4.39,-13.45,-2.3,-1.0,-2.0,-2.0,-2.0,-2.0,-2.0,,,,
2022-05-27,6591,動力-KY,59.9,-0.17,1.18,0.02,5.0,0.02,0.02,0.55,1,1,5,0,0,0,22.62,0.05,,,,,,,,,,,,,,,動力-KY,6591,,,,,,,,,,2.4,3.88,2.0,,,-0.21,-0.53,0.06,-0.09,2.41,6.83,-1.0,,-54.4,-31.25,19.48,-1.0,-2.0,-2.0,1.0,1.0,1.0,,,,
2022-05-27,1215,卜蜂,81.7,0.37,0.89,0.02,50.0,0.02,0.02,0.05,1,1,5,0,2,2,39.31,0.0,,,,,,,,,,,,,,,卜蜂,1215,,,,v,,,,,,2.12,1.22,2.0,,,0.02,0.11,0.07,-0.22,1.45,5.06,-1.0,,-11.53,9.73,21.7,-1.0,-3.0,-3.0,2.0,2.0,2.0,,,,
2022-05-27,2504,國產,26.75,0.38,0.28,0.01,70.0,0.01,0.01,0.02,1,1,4,0,0,0,15.12,-0.07,,,,,,,,,,,,,,,國產,2504,,,,,,,,,,0.48,1.77,3.0,,,-0.05,-0.14,-0.37,-1.46,0.45,2.42,-1.0,,-3.18,-7.23,-5.43,-1.0,-1.0,-1.0,-2.0,-2.0,1.0,,,,
2022-05-27,2548,華固,93.0,-1.06,0.33,0.01,25.0,0.01,0.01,0.04,1,1,5,0,0,0,19.53,-0.07,,,,,,,,,,,,,,,華固,2548,,,,v,,,,,,3.48,2.48,-1.0,,,-0.03,0.06,0.32,0.17,0.69,10.56,2.0,,102.11,84.96,116.23,2.0,1.0,-2.0,3.0,3.0,3.0,,,,
2022-05-27,3010,華立,101.0,0.0,0.51,0.01,26.0,0.01,0.01,0.02,1,1,5,0,1,1,12.78,-0.02,,,,,,,,,,,,,,,華立,3010,,,,v,,,,,,3.44,3.26,1.0,,,0.0,-0.01,0.04,-0.09,2.58,12.05,-1.0,,-16.34,5.4,16.13,-1.0,-1.0,-3.0,-1.0,-3.0,-1.0,,,,
2022-05-27,6514,芮特-KY,66.7,5.87,0.24,0.01,4.0,0.01,0.01,0.24,1,1,4,0,0,0,55.07,-0.07,,,,,,,,,,,,,,,芮特-KY,6514,,,,v,,,,,,0.82,0.75,-2.0,,,0.13,0.07,0.35,0.87,0.59,3.1,-1.0,,-91.75,-91.76,-29.61,-1.0,-1.0,-3.0,-1.0,-1.0,-1.0,,,,
2022-05-27,2451,創見,71.5,0.85,0.35,0.01,29.0,0.01,0.01,-0.0,1,1,5,0,1,5,9.34,0.03,,,,,,,,,,,,,,,創見,2451,,,,,,,,,,1.34,1.82,1.0,,,0.02,-0.03,-0.01,-0.15,1.3,5.9,-1.0,,-25.67,-29.0,-8.83,-1.0,-2.0,-2.0,-2.0,-3.0,-2.0,,,,
2022-05-27,3312,弘憶股,24.85,0.4,0.14,0.01,12.0,0.01,0.01,0.14,1,1,3,0,0,0,5.35,-0.03,,,,,,,,,,,,,,,弘憶股,3312,,,,v,,,,,,0.94,1.0,1.0,,,-0.01,-0.07,-0.06,0.07,0.52,3.24,-1.0,,-19.51,8.03,21.55,-1.0,-2.0,-1.0,1.0,1.0,1.0,,,,
2022-05-27,9917,中保科,109.0,2.35,0.45,0.01,38.0,0.01,0.01,0.01,1,1,4,0,1,4,40.5,0.02,,,,,,,,,,,,,,,中保科,9917,,,,v,,,,,,1.89,1.59,-1.0,,,0.01,0.02,-0.01,-0.08,1.33,5.73,-1.0,,-0.84,6.3,5.88,-1.0,1.0,1.0,-1.0,-3.0,1.0,,,,
2022-05-27,6231,系微,88.0,-0.11,0.4,0.01,3.0,-0.08,-0.54,-0.41,1,1,2,1,2,2,17.07,0.0,,,,,,,,,,,,,,,系微,6231,,,,,,,,,,1.53,1.93,-1.0,,,-0.2,-0.28,-0.08,-0.1,0.74,5.94,-1.0,,-21.51,0.37,23.97,-1.0,-2.0,-2.0,-1.0,-1.0,-1.0,,,,
2022-05-27,6269,台郡,99.2,1.54,2.56,0.01,24.0,-0.16,-0.19,-0.29,1,1,7,2,4,6,19.03,0.1,,,,,,,,,,,,,,,台郡,6269,,,,v,,,,,,3.36,2.29,-1.0,,,0.36,0.83,0.91,0.7,1.45,8.19,-1.0,,-49.37,-27.95,17.79,-1.0,-1.0,-1.0,1.0,1.0,1.0,,,,
2022-05-27,6456,GIS-KY,89.0,0.0,0.26,0.01,25.0,0.01,0.01,0.02,1,1,3,0,0,0,54.41,-0.08,,,,,,,,,,,,,,,GIS-KY,6456,,,,v,,,,,,3.28,1.01,-2.0,,,-0.04,0.07,0.05,-0.95,0.67,12.97,-1.0,,-36.33,-23.29,1.24,-2.0,-2.0,-1.0,1.0,-2.0,1.0,,,,
2022-05-27,6670,復盛應用,198.0,0.0,0.51,0.0,1.0,0.0,0.0,0.02,1,1,2,0,0,0,21.65,-0.08,,,,,,,,,,,,,,,復盛應用,6670,,,,,,,,,,9.19,7.59,2.0,,,-0.04,-0.14,-0.24,-0.19,5.84,18.03,-1.0,,-3.9,38.96,38.77,-1.0,-1.0,2.0,1.0,1.0,-3.0,,,,
2022-05-27,3530,晶相光,120.5,-0.41,0.05,0.0,2.0,0.0,0.0,0.05,1,1,4,0,0,0,43.58,-0.03,,,,,,,,,,,,,,,晶相光,3530,,,,,,,,,,1.43,1.36,-3.0,,,0.0,-0.02,0.14,0.93,1.53,9.61,-1.0,,-11.35,-18.96,-24.22,-1.0,-1.0,3.0,-3.0,-3.0,-3.0,,,,
2022-05-27,6509,聚和,46.8,0.21,0.06,0.0,6.0,0.0,0.0,0.06,1,1,3,0,0,0,3.89,-0.0,,,,,,,,,,,,,,,聚和,6509,,,,v,,,,,,0.72,0.71,1.0,,,-0.03,0.13,0.17,0.08,0.77,2.48,-1.0,,-37.46,-6.53,15.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,,,,
2022-05-27,5289,宜鼎,196.0,0.77,0.96,0.0,1.0,0.0,-0.02,-0.06,1,1,2,0,1,2,35.5,-0.05,,,,,,,,,,,,,,,宜鼎,5289,,,,,,,,,,6.01,4.64,1.0,,,-0.05,-0.21,-0.26,-0.61,3.17,18.94,2.0,,7.77,17.36,28.55,-1.0,1.0,-3.0,-2.0,-2.0,-2.0,,,,
2022-05-27,1513,中興電,49.8,0.81,2.34,0.0,6.0,0.0,-0.22,-0.2,1,1,2,0,1,1,11.54,0.08,,,,,,,,,,,,,,,中興電,1513,,,,v,,,,,,1.14,1.2,-1.0,,,-0.05,-0.01,-0.1,-2.72,1.31,4.19,-1.0,,-25.9,-12.72,-2.47,-1.0,-2.0,-2.0,1.0,1.0,1.0,,,,
2022-05-27,3209,全科,39.05,-0.13,0.06,0.0,7.0,0.0,0.0,0.06,1,1,3,0,0,0,7.09,-0.08,,,,,,,,,,,,,,,全科,3209,,,,v,,,,,,1.17,1.32,1.0,,,-0.03,-0.1,-0.47,0.13,0.92,4.05,2.0,v,15.64,20.78,20.95,-1.0,-1.0,-1.0,-3.0,1.0,2.0,,,,
2022-05-27,2015,豐興,77.0,0.39,0.2,0.0,20.0,0.0,-0.01,-0.06,1,1,6,0,3,4,12.36,-0.01,,,,,,,,,,,,,,,豐興,2015,,,,v,,,,,,2.18,1.51,-1.0,,,0.0,0.0,-0.01,-0.08,1.16,6.94,-1.0,,-9.83,23.38,25.28,-1.0,1.0,-2.0,-1.0,-1.0,-1.0,,,,
2022-05-27,9938,百和,64.8,0.93,0.03,0.0,4.0,0.0,0.0,-0.02,1,1,2,0,0,1,30.28,-0.01,,,,,,,,,,,,,,,百和,9938,,,,,,,,,,2.18,1.56,2.0,,,0.0,-0.07,-0.1,-0.41,1.95,6.91,2.0,,6.0,-37.2,-19.99,-1.0,-2.0,-2.0,-1.0,-1.0,-1.0,,,,
